cpu_temp,slot,channel,state,ms
1.0,12,1,close,20
1.0,12,2,close,17
1.0,3,0,close,19
1.0,3,0,open,15
1.0,3,1,close,12
1.0,3,1,open,18
1.0,3,2,close,16
1.0,3,2,open,15
1.0,3,3,close,15
1.0,3,0,close,20
1.0,3,2,close,17
1.0,3,3,close,18
1.0,6,0,close,19
1.0,6,0,open,16
1.0,6,1,close,15
1.0,6,1,open,16
1.0,6,2,close,17
1.0,6,2,open,14
1.0,6,3,close,17
1.0,6,2,close,15
1.0,6,3,close,16
1.0,9,0,close,14
1.0,9,0,open,13
1.0,9,1,close,18
1.0,9,1,open,16
1.0,9,2,close,13
1.0,9,2,open,14
1.0,9,3,close,13
1.0,9,3,open,13
1.0,12,0,close,14
1.0,12,0,open,13
1.0,12,1,close,26
1.0,12,1,open,15
1.0,12,2,close,16
1.0,12,2,open,15
1.0,12,3,close,20
1.0,12,3,open,15
1.0,12,0,close,15
1.0,12,1,close,20
1.0,12,2,close,18
1.0,3,0,close,20
1.0,3,0,open,16
1.0,3,1,close,12
1.0,3,1,open,18
1.0,3,2,close,18
1.0,3,2,open,15
1.0,3,3,close,16
1.0,3,0,close,20
1.0,3,2,close,17
1.0,3,3,close,18
1.0,6,0,close,20
1.0,6,0,open,16
1.0,6,1,close,15
1.0,6,1,open,15
1.0,6,2,close,19
1.0,6,2,open,14
1.0,6,3,close,16
1.0,6,2,close,18
1.0,6,3,close,19
1.0,9,0,close,15
1.0,9,0,open,13
1.0,9,1,close,17
1.0,9,1,open,16
1.0,9,2,close,13
1.0,9,2,open,14
1.0,9,3,close,13
1.0,9,3,open,13
1.0,12,0,close,17
1.0,12,0,open,14
1.0,12,1,close,25
1.0,12,1,open,15
1.0,12,2,close,16
1.0,12,2,open,15
1.0,12,3,close,20
1.0,12,3,open,15
1.0,12,0,close,15
1.0,12,1,close,20
1.0,12,2,close,17
1.0,3,0,close,19
1.0,3,0,open,16
1.0,3,1,close,12
1.0,3,1,open,18
1.0,3,2,close,19
1.0,3,2,open,13
1.0,3,3,close,16
1.0,3,0,close,17
1.0,3,2,close,16
1.0,3,3,close,17
1.0,6,0,close,23
1.0,6,0,open,16
1.0,6,1,close,15
1.0,6,1,open,15
1.0,6,2,close,17
1.0,6,2,open,14
1.0,6,3,close,16
1.0,6,2,close,15
1.0,6,3,close,16
1.0,9,0,close,15
1.0,9,0,open,13
1.0,9,1,close,18
1.0,9,1,open,16
1.0,9,2,close,13
1.0,9,2,open,14
1.0,9,3,close,13
1.0,9,3,open,13
1.0,12,0,close,17
1.0,12,0,open,14
1.0,12,1,close,25
1.0,12,1,open,15
1.0,12,2,close,13
1.0,12,2,open,15
1.0,12,3,close,18
1.0,12,3,open,15
1.0,12,0,close,17
1.0,12,1,close,19
1.0,12,2,close,13
1.0,3,0,close,20
1.0,3,0,open,16
1.0,3,1,close,14
1.0,3,1,open,18
1.0,3,2,close,21
1.0,3,2,open,13
1.0,3,3,close,15
1.0,3,0,close,20
1.0,3,2,close,18
1.0,3,3,close,19
1.0,6,0,close,22
1.0,6,0,open,16
1.0,6,1,close,18
1.0,6,1,open,16
1.0,6,2,close,19
1.0,6,2,open,14
1.0,6,3,close,15
1.0,6,2,close,17
1.0,6,3,close,18
1.0,9,0,close,15
1.0,9,0,open,14
1.0,9,1,close,18
1.0,9,1,open,16
1.0,9,2,close,14
1.0,9,2,open,14
1.0,9,3,close,13
1.0,9,3,open,13
1.0,12,0,close,15
1.0,12,0,open,14
1.0,12,1,close,24
1.0,12,1,open,15
1.0,12,2,close,14
1.0,12,2,open,15
1.0,12,3,close,18
1.0,12,3,open,15
1.0,12,0,close,15
1.0,12,1,close,19
1.0,12,2,close,14
0.5,3,0,close,20
0.5,3,0,open,15
0.5,3,1,close,14
0.5,3,1,open,18
0.5,3,2,close,21
0.5,3,2,open,13
0.5,3,3,close,15
0.5,3,0,close,17
0.5,3,2,close,18
0.5,3,3,close,19
0.5,6,0,close,20
0.5,6,0,open,16
0.5,6,1,close,14
0.5,6,1,open,16
0.5,6,2,close,19
0.5,6,2,open,14
0.5,6,3,close,17
0.5,6,2,close,17
0.5,6,3,close,18
0.5,9,0,close,15
0.5,9,0,open,13
0.5,9,1,close,15
0.5,9,1,open,16
0.5,9,2,close,13
0.5,9,2,open,14
0.5,9,3,close,14
0.5,9,3,open,13
0.5,12,0,close,17
0.5,12,0,open,14
0.5,12,1,close,25
0.5,12,1,open,15
0.5,12,2,close,13
0.5,12,2,open,15
0.5,12,3,close,18
0.5,12,3,open,15
0.5,12,0,close,17
0.5,12,1,close,20
0.5,12,2,close,14
0.0,3,0,close,20
0.0,3,0,open,15
0.0,3,1,close,14
0.0,3,1,open,17
0.0,3,2,close,21
0.0,3,2,open,13
0.0,3,3,close,16
0.0,3,0,close,20
0.0,3,2,close,18
0.0,3,3,close,19
0.0,6,0,close,22
0.0,6,0,open,16
0.0,6,1,close,15
0.0,6,1,open,16
0.0,6,2,close,18
0.0,6,2,open,14
0.0,6,3,close,16
0.0,6,2,close,18
0.0,6,3,close,19
0.0,9,0,close,15
0.0,9,0,open,13
0.0,9,1,close,18
0.0,9,1,open,16
0.0,9,2,close,14
0.0,9,2,open,14
0.0,9,3,close,13
0.0,9,3,open,13
0.0,12,0,close,14
0.0,12,0,open,14
0.0,12,1,close,24
0.0,12,1,open,15
0.0,12,2,close,16
0.0,12,2,open,15
0.0,12,3,close,18
0.0,12,3,open,15
0.0,12,0,close,17
0.0,12,1,close,20
0.0,12,2,close,14
0.5,3,0,close,20
0.5,3,0,open,15
0.5,3,1,close,14
0.5,3,1,open,18
0.5,3,2,close,18
0.5,3,2,open,15
0.5,3,3,close,17
0.5,3,0,close,17
0.5,3,2,close,19
0.5,3,3,close,20
0.5,6,0,close,23
0.5,6,0,open,16
0.5,6,1,close,15
0.5,6,1,open,16
0.5,6,2,close,17
0.5,6,2,open,13
0.5,6,3,close,17
0.5,6,2,close,17
0.5,6,3,close,18
0.5,9,0,close,15
0.5,9,0,open,13
0.5,9,1,close,18
0.5,9,1,open,16
0.5,9,2,close,14
0.5,9,2,open,14
0.5,9,3,close,13
0.5,9,3,open,13
0.5,12,0,close,15
0.5,12,0,open,14
0.5,12,1,close,24
0.5,12,1,open,15
0.5,12,2,close,15
0.5,12,2,open,15
0.5,12,3,close,19
0.5,12,3,open,15
0.5,12,0,close,17
0.5,12,1,close,19
0.5,12,2,close,13
1.0,3,0,close,19
1.0,3,0,open,15
1.0,3,1,close,15
1.0,3,1,open,18
1.0,3,2,close,18
1.0,3,2,open,13
1.0,3,3,close,16
1.0,3,0,close,19
1.0,3,2,close,15
1.0,3,3,close,16
1.0,6,0,close,22
1.0,6,0,open,16
1.0,6,1,close,14
1.0,6,1,open,16
1.0,6,2,close,17
1.0,6,2,open,14
1.0,6,3,close,15
1.0,6,2,close,17
1.0,6,3,close,18
1.0,9,0,close,15
1.0,9,0,open,13
1.0,9,1,close,18
1.0,9,1,open,16
1.0,9,2,close,14
1.0,9,2,open,14
1.0,9,3,close,14
1.0,9,3,open,13
1.0,12,0,close,15
1.0,12,0,open,14
1.0,12,1,close,24
1.0,12,1,open,15
1.0,12,2,close,16
1.0,12,2,open,15
1.0,12,3,close,18
1.0,12,3,open,15
1.0,12,0,close,17
1.0,12,1,close,16
1.0,12,2,close,16
1.0,3,0,close,17
1.0,3,0,open,15
1.0,3,1,close,14
1.0,3,1,open,18
1.0,3,2,close,19
1.0,3,2,open,13
1.0,3,3,close,15
1.0,3,0,close,20
1.0,3,2,close,16
1.0,3,3,close,17
1.0,6,0,close,19
1.0,6,0,open,16
1.0,6,1,close,14
1.0,6,1,open,16
1.0,6,2,close,19
1.0,6,2,open,14
1.0,6,3,close,15
1.0,6,2,close,16
1.0,6,3,close,17
1.0,9,0,close,15
1.0,9,0,open,13
1.0,9,1,close,18
1.0,9,1,open,16
1.0,9,2,close,14
1.0,9,2,open,14
1.0,9,3,close,14
1.0,9,3,open,13
1.0,12,0,close,15
1.0,12,0,open,14
1.0,12,1,close,22
1.0,12,1,open,15
1.0,12,2,close,13
1.0,12,2,open,15
1.0,12,3,close,20
1.0,12,3,open,15
1.0,12,0,close,18
1.0,12,1,close,19
1.0,12,2,close,14
10.0,3,0,close,19
10.0,3,0,open,15
10.0,3,1,close,13
10.0,3,1,open,17
10.0,3,2,close,21
10.0,3,2,open,13
10.0,3,3,close,17
10.0,3,0,close,20
10.0,3,2,close,19
10.0,3,3,close,20
10.0,6,0,close,24
10.0,6,0,open,16
10.0,6,1,close,15
10.0,6,1,open,15
10.0,6,2,close,17
10.0,6,2,open,13
10.0,6,3,close,17
10.0,6,2,close,19
10.0,6,3,close,20
10.0,9,0,close,15
10.0,9,0,open,13
10.0,9,1,close,15
10.0,9,1,open,15
10.0,9,2,close,13
10.0,9,2,open,14
10.0,9,3,close,13
10.0,9,3,open,12
10.0,12,0,close,16
10.0,12,0,open,13
10.0,12,1,close,23
10.0,12,1,open,15
10.0,12,2,close,16
10.0,12,2,open,15
10.0,12,3,close,18
10.0,12,3,open,14
10.0,12,0,close,16
10.0,12,1,close,19
10.0,12,2,close,17
10.0,3,0,close,20
10.0,3,0,open,15
10.0,3,1,close,12
10.0,3,1,open,17
10.0,3,2,close,19
10.0,3,2,open,14
10.0,3,3,close,16
10.0,3,0,close,19
10.0,3,2,close,16
10.0,3,3,close,17
10.0,6,0,close,22
10.0,6,0,open,16
10.0,6,1,close,15
10.0,6,1,open,15
10.0,6,2,close,17
10.0,6,2,open,13
10.0,6,3,close,18
10.0,6,2,close,16
10.0,6,3,close,17
10.0,9,0,close,15
10.0,9,0,open,13
10.0,9,1,close,15
10.0,9,1,open,16
10.0,9,2,close,13
10.0,9,2,open,14
10.0,9,3,close,13
10.0,9,3,open,13
10.0,12,0,close,16
10.0,12,0,open,14
10.0,12,1,close,24
10.0,12,1,open,15
10.0,12,2,close,16
10.0,12,2,open,15
10.0,12,3,close,19
10.0,12,3,open,14
10.0,12,0,close,16
10.0,12,1,close,18
10.0,12,2,close,16
10.0,3,0,close,18
10.0,3,0,open,15
10.0,3,1,close,12
10.0,3,1,open,17
10.0,3,2,close,19
10.0,3,2,open,13
10.0,3,3,close,15
10.0,3,0,close,16
10.0,3,2,close,20
10.0,3,3,close,21
10.0,6,0,close,22
10.0,6,0,open,16
10.0,6,1,close,17
10.0,6,1,open,15
10.0,6,2,close,18
10.0,6,2,open,13
10.0,6,3,close,16
10.0,6,2,close,17
10.0,6,3,close,18
10.0,9,0,close,15
10.0,9,0,open,13
10.0,9,1,close,19
10.0,9,1,open,15
10.0,9,2,close,13
10.0,9,2,open,14
10.0,9,3,close,13
10.0,9,3,open,13
10.0,12,0,close,16
10.0,12,0,open,14
10.0,12,1,close,24
10.0,12,1,open,15
10.0,12,2,close,17
10.0,12,2,open,15
10.0,12,3,close,19
10.0,12,3,open,14
10.0,12,0,close,15
10.0,12,1,close,19
10.0,12,2,close,15
10.0,3,0,close,18
10.0,3,0,open,15
10.0,3,1,close,14
10.0,3,1,open,17
10.0,3,2,close,20
10.0,3,2,open,15
10.0,3,3,close,17
10.0,3,0,close,20
10.0,3,2,close,19
10.0,3,3,close,20
10.0,6,0,close,23
10.0,6,0,open,16
10.0,6,1,close,17
10.0,6,1,open,15
10.0,6,2,close,19
10.0,6,2,open,13
10.0,6,3,close,17
10.0,6,2,close,17
10.0,6,3,close,18
10.0,9,0,close,15
10.0,9,0,open,13
10.0,9,1,close,18
10.0,9,1,open,15
10.0,9,2,close,13
10.0,9,2,open,14
10.0,9,3,close,15
10.0,9,3,open,12
10.0,12,0,close,16
10.0,12,0,open,14
10.0,12,1,close,23
10.0,12,1,open,15
10.0,12,2,close,17
10.0,12,2,open,15
10.0,12,3,close,19
10.0,12,3,open,15
10.0,12,0,close,16
10.0,12,1,close,18
10.0,12,2,close,15
10.0,3,0,close,19
10.0,3,0,open,15
10.0,3,1,close,12
10.0,3,1,open,17
10.0,3,2,close,18
10.0,3,2,open,15
10.0,3,3,close,16
10.0,3,0,close,20
10.0,3,2,close,20
10.0,3,3,close,21
10.0,6,0,close,22
10.0,6,0,open,16
10.0,6,1,close,16
10.0,6,1,open,15
10.0,6,2,close,17
10.0,6,2,open,13
10.0,6,3,close,17
10.0,6,2,close,16
10.0,6,3,close,17
10.0,9,0,close,15
10.0,9,0,open,13
10.0,9,1,close,19
10.0,9,1,open,15
10.0,9,2,close,13
10.0,9,2,open,14
10.0,9,3,close,13
10.0,9,3,open,13
10.0,12,0,close,16
10.0,12,0,open,13
10.0,12,1,close,22
10.0,12,1,open,15
10.0,12,2,close,13
10.0,12,2,open,15
10.0,12,3,close,19
10.0,12,3,open,15
10.0,12,0,close,18
10.0,12,1,close,18
10.0,12,2,close,16
10.0,3,0,close,18
10.0,3,0,open,15
10.0,3,1,close,12
10.0,3,1,open,17
10.0,3,2,close,20
10.0,3,2,open,15
10.0,3,3,close,16
10.0,3,0,close,20
10.0,3,2,close,18
10.0,3,3,close,19
10.0,6,0,close,22
10.0,6,0,open,16
10.0,6,1,close,16
10.0,6,1,open,15
10.0,6,2,close,17
10.0,6,2,open,13
10.0,6,3,close,15
10.0,6,2,close,17
10.0,6,3,close,18
10.0,9,0,close,15
10.0,9,0,open,13
10.0,9,1,close,18
10.0,9,1,open,15
10.0,9,2,close,14
10.0,9,2,open,14
10.0,9,3,close,16
10.0,9,3,open,12
10.0,12,0,close,16
10.0,12,0,open,14
10.0,12,1,close,22
10.0,12,1,open,15
10.0,12,2,close,17
10.0,12,2,open,15
10.0,12,3,close,19
10.0,12,3,open,15
10.0,12,0,close,16
10.0,12,1,close,19
10.0,12,2,close,16
10.0,3,0,close,20
10.0,3,0,open,15
10.0,3,1,close,12
10.0,3,1,open,17
10.0,3,2,close,22
10.0,3,2,open,13
10.0,3,3,close,17
10.0,3,0,close,21
10.0,3,2,close,21
10.0,3,3,close,22
10.0,6,0,close,24
10.0,6,0,open,16
10.0,6,1,close,15
10.0,6,1,open,15
10.0,6,2,close,18
10.0,6,2,open,13
10.0,6,3,close,17
10.0,6,2,close,17
10.0,6,3,close,18
10.0,9,0,close,15
10.0,9,0,open,13
10.0,9,1,close,15
10.0,9,1,open,15
10.0,9,2,close,14
10.0,9,2,open,14
10.0,9,3,close,13
10.0,9,3,open,12
10.0,12,0,close,18
10.0,12,0,open,13
10.0,12,1,close,25
10.0,12,1,open,15
10.0,12,2,close,17
10.0,12,2,open,15
10.0,12,3,close,19
10.0,12,3,open,15
10.0,12,0,close,15
10.0,12,1,close,19
10.0,12,2,close,16
10.5,3,0,close,19
10.5,3,0,open,15
10.5,3,1,close,12
10.5,3,1,open,17
10.5,3,2,close,20
10.5,3,2,open,13
10.5,3,3,close,16
10.5,3,0,close,20
10.5,3,2,close,17
10.5,3,3,close,18
10.5,6,0,close,22
10.5,6,0,open,16
10.5,6,1,close,17
10.5,6,1,open,15
10.5,6,2,close,19
10.5,6,2,open,13
10.5,6,3,close,17
10.5,6,2,close,17
10.5,6,3,close,18
10.5,9,0,close,15
10.5,9,0,open,13
10.5,9,1,close,15
10.5,9,1,open,15
10.5,9,2,close,13
10.5,9,2,open,14
10.5,9,3,close,13
10.5,9,3,open,13
10.5,12,0,close,18
10.5,12,0,open,14
10.5,12,1,close,24
10.5,12,1,open,15
10.5,12,2,close,16
10.5,12,2,open,15
10.5,12,3,close,19
10.5,12,3,open,15
10.5,12,0,close,16
10.5,12,1,close,19
10.5,12,2,close,16
10.5,3,0,close,18
10.5,3,0,open,15
10.5,3,1,close,12
10.5,3,1,open,17
10.5,3,2,close,16
10.5,3,2,open,13
10.5,3,3,close,16
10.5,3,0,close,16
10.5,3,2,close,18
10.5,3,3,close,19
10.5,6,0,close,23
10.5,6,0,open,16
10.5,6,1,close,16
10.5,6,1,open,15
10.5,6,2,close,18
10.5,6,2,open,13
10.5,6,3,close,16
10.5,6,2,close,17
10.5,6,3,close,18
10.5,9,0,close,13
10.5,9,0,open,13
10.5,9,1,close,19
10.5,9,1,open,16
10.5,9,2,close,13
10.5,9,2,open,14
10.5,9,3,close,13
10.5,9,3,open,13
10.5,12,0,close,21
10.5,12,0,open,14
10.5,12,1,close,17
10.5,12,1,open,15
10.5,12,2,close,17
10.5,12,2,open,15
10.5,12,3,close,25
10.5,12,3,open,15
10.5,12,0,close,16
10.5,12,1,close,19
10.5,12,2,close,13
10.5,3,0,close,20
10.5,3,0,open,15
10.5,3,1,close,13
10.5,3,1,open,17
10.5,3,2,close,19
10.5,3,2,open,15
10.5,3,3,close,16
10.5,3,0,close,21
10.5,3,2,close,18
10.5,3,3,close,19
10.5,6,0,close,24
10.5,6,0,open,16
10.5,6,1,close,15
10.5,6,1,open,15
10.5,6,2,close,17
10.5,6,2,open,13
10.5,6,3,close,17
10.5,6,2,close,16
10.5,6,3,close,17
10.5,9,0,close,15
10.5,9,0,open,13
10.5,9,1,close,15
10.5,9,1,open,15
10.5,9,2,close,13
10.5,9,2,open,14
10.5,9,3,close,13
10.5,9,3,open,12
10.5,12,0,close,18
10.5,12,0,open,13
10.5,12,1,close,23
10.5,12,1,open,15
10.5,12,2,close,17
10.5,12,2,open,15
10.5,12,3,close,19
10.5,12,3,open,15
10.5,12,0,close,15
10.5,12,1,close,19
10.5,12,2,close,16
10.0,3,0,close,19
10.0,3,0,open,15
10.0,3,1,close,14
10.0,3,1,open,17
10.0,3,2,close,21
10.0,3,2,open,13
10.0,3,3,close,16
10.0,3,0,close,21
10.0,3,2,close,17
10.0,3,3,close,18
10.0,6,0,close,20
10.0,6,0,open,16
10.0,6,1,close,15
10.0,6,1,open,15
10.0,6,2,close,17
10.0,6,2,open,13
10.0,6,3,close,17
10.0,6,2,close,18
10.0,6,3,close,19
10.0,9,0,close,13
10.0,9,0,open,13
10.0,9,1,close,15
10.0,9,1,open,15
10.0,9,2,close,13
10.0,9,2,open,14
10.0,9,3,close,13
10.0,9,3,open,13
10.0,12,0,close,15
10.0,12,0,open,14
10.0,12,1,close,16
10.0,12,1,open,15
10.0,12,2,close,17
10.0,12,2,open,15
10.0,12,3,close,19
10.0,12,3,open,15
10.0,12,0,close,15
10.0,12,1,close,19
10.0,12,2,close,16
10.0,3,0,close,18
10.0,3,0,open,15
10.0,3,1,close,12
10.0,3,1,open,17
10.0,3,2,close,20
10.0,3,2,open,15
10.0,3,3,close,16
10.0,3,0,close,20
10.0,3,2,close,21
10.0,3,3,close,22
10.0,6,0,close,23
10.0,6,0,open,16
10.0,6,1,close,17
10.0,6,1,open,15
10.0,6,2,close,17
10.0,6,2,open,13
10.0,6,3,close,18
10.0,6,2,close,18
10.0,6,3,close,19
10.0,9,0,close,15
10.0,9,0,open,13
10.0,9,1,close,15
10.0,9,1,open,16
10.0,9,2,close,13
10.0,9,2,open,14
10.0,9,3,close,13
10.0,9,3,open,13
10.0,12,0,close,16
10.0,12,0,open,14
10.0,12,1,close,23
10.0,12,1,open,15
10.0,12,2,close,16
10.0,12,2,open,15
10.0,12,3,close,20
10.0,12,3,open,15
10.0,12,0,close,17
10.0,12,1,close,19
10.0,12,2,close,17
9.0,3,0,close,19
9.0,3,0,open,15
9.0,3,1,close,12
9.0,3,1,open,17
9.0,3,2,close,19
9.0,3,2,open,15
9.0,3,3,close,15
9.0,3,0,close,18
9.0,3,2,close,20
9.0,3,3,close,21
9.0,6,0,close,24
9.0,6,0,open,16
9.0,6,1,close,16
9.0,6,1,open,15
9.0,6,2,close,17
9.0,6,2,open,13
9.0,6,3,close,17
9.0,6,2,close,17
9.0,6,3,close,18
9.0,9,0,close,15
9.0,9,0,open,13
9.0,9,1,close,16
9.0,9,1,open,15
9.0,9,2,close,13
9.0,9,2,open,14
9.0,9,3,close,13
9.0,9,3,open,13
9.0,12,0,close,21
9.0,12,0,open,14
9.0,12,1,close,25
9.0,12,1,open,15
9.0,12,2,close,17
9.0,12,2,open,15
9.0,12,3,close,19
9.0,12,3,open,15
9.0,12,0,close,16
9.0,12,1,close,19
9.0,12,2,close,17
8.0,3,0,close,19
8.0,3,0,open,15
8.0,3,1,close,12
8.0,3,1,open,17
8.0,3,2,close,21
8.0,3,2,open,15
8.0,3,3,close,17
8.0,3,0,close,20
8.0,3,2,close,17
8.0,3,3,close,18
8.0,6,0,close,23
8.0,6,0,open,16
8.0,6,1,close,15
8.0,6,1,open,15
8.0,6,2,close,17
8.0,6,2,open,13
8.0,6,3,close,18
8.0,6,2,close,17
8.0,6,3,close,18
8.0,9,0,close,15
8.0,9,0,open,13
8.0,9,1,close,18
8.0,9,1,open,16
8.0,9,2,close,13
8.0,9,2,open,14
8.0,9,3,close,13
8.0,9,3,open,12
8.0,12,0,close,15
8.0,12,0,open,13
8.0,12,1,close,24
8.0,12,1,open,15
8.0,12,2,close,17
8.0,12,2,open,15
8.0,12,3,close,19
8.0,12,3,open,15
8.0,12,0,close,15
8.0,12,1,close,27
8.0,12,2,close,14
6.5,3,0,close,19
6.5,3,0,open,15
6.5,3,1,close,14
6.5,3,1,open,17
6.5,3,2,close,20
6.5,3,2,open,15
6.5,3,3,close,16
6.5,3,0,close,20
6.5,3,2,close,18
6.5,3,3,close,19
6.5,6,0,close,23
6.5,6,0,open,16
6.5,6,1,close,17
6.5,6,1,open,15
6.5,6,2,close,18
6.5,6,2,open,13
6.5,6,3,close,17
6.5,6,2,close,18
6.5,6,3,close,19
6.5,9,0,close,15
6.5,9,0,open,13
6.5,9,1,close,15
6.5,9,1,open,15
6.5,9,2,close,13
6.5,9,2,open,14
6.5,9,3,close,13
6.5,9,3,open,13
6.5,12,0,close,16
6.5,12,0,open,14
6.5,12,1,close,25
6.5,12,1,open,15
6.5,12,2,close,17
6.5,12,2,open,15
6.5,12,3,close,19
6.5,12,3,open,15
6.5,12,0,close,15
6.5,12,1,close,19
6.5,12,2,close,15
5.0,3,0,close,19
5.0,3,0,open,15
5.0,3,1,close,12
5.0,3,1,open,17
5.0,3,2,close,21
5.0,3,2,open,15
5.0,3,3,close,16
5.0,3,0,close,20
5.0,3,2,close,21
5.0,3,3,close,22
5.0,6,0,close,23
5.0,6,0,open,16
5.0,6,1,close,18
5.0,6,1,open,15
5.0,6,2,close,19
5.0,6,2,open,14
5.0,6,3,close,17
5.0,6,2,close,18
5.0,6,3,close,19
5.0,9,0,close,15
5.0,9,0,open,13
5.0,9,1,close,19
5.0,9,1,open,16
5.0,9,2,close,13
5.0,9,2,open,14
5.0,9,3,close,13
5.0,9,3,open,13
5.0,12,0,close,16
5.0,12,0,open,14
5.0,12,1,close,24
5.0,12,1,open,15
5.0,12,2,close,14
5.0,12,2,open,15
5.0,12,3,close,19
5.0,12,3,open,15
5.0,12,0,close,16
5.0,12,1,close,18
5.0,12,2,close,16
4.0,3,0,close,19
4.0,3,0,open,15
4.0,3,1,close,13
4.0,3,1,open,17
4.0,3,2,close,21
4.0,3,2,open,15
4.0,3,3,close,16
4.0,3,0,close,20
4.0,3,2,close,21
4.0,3,3,close,22
4.0,6,0,close,22
4.0,6,0,open,16
4.0,6,1,close,15
4.0,6,1,open,15
4.0,6,2,close,18
4.0,6,2,open,13
4.0,6,3,close,17
4.0,6,2,close,15
4.0,6,3,close,16
4.0,9,0,close,18
4.0,9,0,open,13
4.0,9,1,close,17
4.0,9,1,open,16
4.0,9,2,close,13
4.0,9,2,open,14
4.0,9,3,close,13
4.0,9,3,open,13
4.0,12,0,close,15
4.0,12,0,open,13
4.0,12,1,close,21
4.0,12,1,open,15
4.0,12,2,close,16
4.0,12,2,open,15
4.0,12,3,close,19
4.0,12,3,open,15
4.0,12,0,close,18
4.0,12,1,close,20
4.0,12,2,close,17
4.0,3,0,close,19
4.0,3,0,open,15
4.0,3,1,close,13
4.0,3,1,open,17
4.0,3,2,close,20
4.0,3,2,open,15
4.0,3,3,close,16
4.0,3,0,close,19
4.0,3,2,close,16
4.0,3,3,close,17
4.0,6,0,close,23
4.0,6,0,open,16
4.0,6,1,close,15
4.0,6,1,open,15
4.0,6,2,close,17
4.0,6,2,open,13
4.0,6,3,close,17
4.0,6,2,close,17
4.0,6,3,close,18
4.0,9,0,close,15
4.0,9,0,open,13
4.0,9,1,close,17
4.0,9,1,open,15
4.0,9,2,close,13
4.0,9,2,open,14
4.0,9,3,close,13
4.0,9,3,open,12
4.0,12,0,close,16
4.0,12,0,open,13
4.0,12,1,close,23
4.0,12,1,open,15
4.0,12,2,close,16
4.0,12,2,open,15
4.0,12,3,close,20
4.0,12,3,open,15
4.0,12,0,close,15
4.0,12,1,close,19
4.0,12,2,close,17
12.0,3,0,close,20
12.0,3,0,open,15
12.0,3,1,close,12
12.0,3,1,open,17
12.0,3,2,close,21
12.0,3,2,open,15
12.0,3,3,close,16
12.0,3,0,close,20
12.0,3,2,close,23
12.0,3,3,close,24
12.0,6,0,close,23
12.0,6,0,open,16
12.0,6,1,close,17
12.0,6,1,open,15
12.0,6,2,close,19
12.0,6,2,open,13
12.0,6,3,close,17
12.0,6,2,close,19
12.0,6,3,close,20
12.0,9,0,close,15
12.0,9,0,open,13
12.0,9,1,close,15
12.0,9,1,open,15
12.0,9,2,close,13
12.0,9,2,open,14
12.0,9,3,close,13
12.0,9,3,open,13
12.0,12,0,close,21
12.0,12,0,open,13
12.0,12,1,close,22
12.0,12,1,open,15
12.0,12,2,close,16
12.0,12,2,open,14
12.0,12,3,close,18
12.0,12,3,open,14
12.0,12,0,close,16
12.0,12,1,close,26
12.0,12,2,close,14
11.5,3,0,close,20
11.5,3,0,open,15
11.5,3,1,close,13
11.5,3,1,open,17
11.5,3,2,close,19
11.5,3,2,open,15
11.5,3,3,close,17
11.5,3,0,close,20
11.5,3,2,close,23
11.5,3,3,close,24
11.5,6,0,close,23
11.5,6,0,open,16
11.5,6,1,close,17
11.5,6,1,open,15
11.5,6,2,close,18
11.5,6,2,open,13
11.5,6,3,close,16
11.5,6,2,close,17
11.5,6,3,close,18
11.5,9,0,close,15
11.5,9,0,open,13
11.5,9,1,close,15
11.5,9,1,open,15
11.5,9,2,close,13
11.5,9,2,open,14
11.5,9,3,close,13
11.5,9,3,open,12
11.5,12,0,close,16
11.5,12,0,open,13
11.5,12,1,close,23
11.5,12,1,open,15
11.5,12,2,close,17
11.5,12,2,open,14
11.5,12,3,close,19
11.5,12,3,open,14
11.5,12,0,close,16
11.5,12,1,close,25
11.5,12,2,close,17
11.5,3,0,close,19
11.5,3,0,open,15
11.5,3,1,close,12
11.5,3,1,open,17
11.5,3,2,close,22
11.5,3,2,open,15
11.5,3,3,close,17
11.5,3,0,close,20
11.5,3,2,close,24
11.5,3,3,close,25
11.5,6,0,close,23
11.5,6,0,open,16
11.5,6,1,close,16
11.5,6,1,open,15
11.5,6,2,close,18
11.5,6,2,open,13
11.5,6,3,close,16
11.5,6,2,close,18
11.5,6,3,close,19
11.5,9,0,close,15
11.5,9,0,open,13
11.5,9,1,close,19
11.5,9,1,open,15
11.5,9,2,close,13
11.5,9,2,open,14
11.5,9,3,close,16
11.5,9,3,open,12
11.5,12,0,close,16
11.5,12,0,open,13
11.5,12,1,close,23
11.5,12,1,open,15
11.5,12,2,close,16
11.5,12,2,open,15
11.5,12,3,close,18
11.5,12,3,open,14
11.5,12,0,close,16
11.5,12,1,close,26
11.5,12,2,close,17
11.5,3,0,close,20
11.5,3,0,open,15
11.5,3,1,close,12
11.5,3,1,open,17
11.5,3,2,close,19
11.5,3,2,open,15
11.5,3,3,close,16
11.5,3,0,close,19
11.5,3,2,close,20
11.5,3,3,close,21
11.5,6,0,close,23
11.5,6,0,open,16
11.5,6,1,close,16
11.5,6,1,open,15
11.5,6,2,close,18
11.5,6,2,open,13
11.5,6,3,close,17
11.5,6,2,close,18
11.5,6,3,close,19
11.5,9,0,close,15
11.5,9,0,open,13
11.5,9,1,close,15
11.5,9,1,open,15
